Id	Convergent_Subs	OnlyInGpId	OnlyOutGpId	OneInOutId	%Convergent_Subs	%OnlyInGpId	%OnlyOutGpId	%OneInOutId
ENST00000281938	0	0	0	0	0	0	0	0
ENST00000281950	0	0	0	0	0	0	0	0
ENST00000281961	0	0	0	0	0	0	0	0
ENST00000282003	0	0	0	0	0	0	0	0
ENST00000282026	1	0	0	0	0.510204081632653	0	0	0
ENST00000282032	0	0	0	0	0	0	0	0
ENST00000282041	2	0	0	0	0.078186082877248	0	0	0
ENST00000282058	0	0	0	0	0	0	0	0
ENST00000282074	0	0	0	0	0	0	0	0
ENST00000282091	0	0	0	0	0	0	0	0
ENST00000282096	0	0	0	0	0	0	0	0
ENST00000282146	0	1	0	0	0	0.245098039215686	0	0
ENST00000282185	0	0	0	0	0	0	0	0
ENST00000282226	0	0	0	0	0	0	0	0
ENST00000282249	0	0	0	0	0	0	0	0
ENST00000282251	0	0	0	0	0	0	0	0
ENST00000282276	0	0	0	0	0	0	0	0
ENST00000282344	0	0	0	0	0	0	0	0
ENST00000282369	0	0	0	0	0	0	0	0
ENST00000282388	0	0	0	0	0	0	0	0
ENST00000282397	1	0	0	0	0.076863950807072	0	0	0
ENST00000282412	0	0	0	0	0	0	0	0
ENST00000282470	1	1	1	0	0.154798761609907	0.154798761609907	0.154798761609907	0
ENST00000282499	0	0	0	0	0	0	0	0
ENST00000282516	0	0	0	0	0	0	0	0
ENST00000282538	0	0	0	0	0	0	0	0
ENST00000282541	0	0	0	0	0	0	0	0
ENST00000282570	0	0	0	0	0	0	0	0
ENST00000282572	0	0	0	0	0	0	0	0
ENST00000282605	0	0	0	0	0	0	0	0
ENST00000282611	1	1	0	0	0.319488817891374	0.319488817891374	0	0
ENST00000282670	1	0	0	0	0.558659217877095	0	0	0
ENST00000282701	0	0	0	0	0	0	0	0
ENST00000282849	1	0	0	0	0.085397096498719	0	0	0
ENST00000282878	0	0	0	0	0	0	0	0
ENST00000282908	0	0	0	0	0	0	0	0
ENST00000283006	0	1	0	0	0	0.404858299595142	0	0
ENST00000283025	0	1	0	3	0	0.206185567010309	0	0.618556701030928
ENST00000283027	0	0	0	0	0	0	0	0
ENST00000283109	1	0	0	1	0.181159420289855	0	0	0.181159420289855
ENST00000283131	0	0	0	0	0	0	0	0
ENST00000283141	3	1	0	0	0.369458128078818	0.123152709359606	0	0
ENST00000283148	2	0	0	0	0.48661800486618	0	0	0
ENST00000283206	0	0	0	0	0	0	0	0
ENST00000283228	1	0	0	1	0.15220700152207	0	0	0.15220700152207
ENST00000283268	0	0	0	0	0	0	0	0
ENST00000283290	0	0	0	0	0	0	0	0
ENST00000283351	1	0	0	0	0.069686411149826	0	0	0
ENST00000283357	1	0	0	0	0.221729490022173	0	0	0
ENST00000283415	1	0	0	0	0.204498977505112	0	0	0
ENST00000283429	0	0	1	0	0	0	0.497512437810945	0
ENST00000283547	0	2	0	2	0	1.36986301369863	0	1.36986301369863
ENST00000283550	1	0	0	1	0.520833333333333	0	0	0.520833333333333
ENST00000283629	0	0	0	0	0	0	0	0
ENST00000283632	0	0	0	0	0	0	0	0
ENST00000283635	0	0	0	0	0	0	0	0
ENST00000283646	1	0	0	0	0.321543408360129	0	0	0
ENST00000283713	1	0	0	0	0.118906064209275	0	0	0
ENST00000283875	1	0	0	0	0.227790432801822	0	0	0
ENST00000283928	0	0	0	0	0	0	0	0
ENST00000283946	0	0	0	0	0	0	0	0
ENST00000284031	0	0	0	0	0	0	0	0
ENST00000284061	0	0	0	1	0	0	0	0.242718446601942
ENST00000284073	0	0	0	0	0	0	0	0
ENST00000284116	0	0	0	0	0	0	0	0
ENST00000284142	0	0	0	0	0	0	0	0
ENST00000284262	0	0	0	0	0	0	0	0
ENST00000284273	0	0	0	0	0	0	0	0
ENST00000284288	2	0	0	0	0.510204081632653	0	0	0
ENST00000284292	0	0	0	0	0	0	0	0
ENST00000284311	0	0	0	0	0	0	0	0
ENST00000284320	0	0	0	0	0	0	0	0
ENST00000284382	0	0	0	0	0	0	0	0
ENST00000284476	1	1	0	0	0.066050198150595	0.066050198150595	0	0
ENST00000284486	0	0	0	1	0	0	0	0.476190476190476
ENST00000284509	0	0	0	0	0	0	0	0
ENST00000284523	0	0	0	0	0	0	0	0
ENST00000284601	0	1	0	0	0	0.089285714285714	0	0
ENST00000284629	0	0	0	0	0	0	0	0
ENST00000284637	0	0	0	0	0	0	0	0
ENST00000284674	0	0	0	0	0	0	0	0
ENST00000284690	0	0	0	0	0	0	0	0
ENST00000284694	2	0	0	1	0.289435600578871	0	0	0.144717800289436
ENST00000284727	0	0	0	0	0	0	0	0
ENST00000284767	0	0	0	0	0	0	0	0
ENST00000284818	0	0	0	0	0	0	0	0
ENST00000284878	0	0	0	0	0	0	0	0
ENST00000284881	0	0	0	0	0	0	0	0
ENST00000284885	2	0	1	0	0.203252032520325	0	0.101626016260163	0
ENST00000284951	0	0	1	0	0	0	0.145348837209302	0
ENST00000284995	0	1	0	0	0	0.22271714922049	0	0
ENST00000285021	0	0	0	0	0	0	0	0
ENST00000285039	1	0	0	0	0.058479532163743	0	0	0
ENST00000285046	2	1	0	1	0.16116035455278	0.08058017727639	0	0.08058017727639
ENST00000285071	0	0	0	0	0	0	0	0
ENST00000285093	0	1	0	0	0	0.251889168765743	0	0
ENST00000285199	0	0	0	0	0	0	0	0
ENST00000285238	1	0	0	0	0.090171325518485	0	0	0
ENST00000285243	0	0	0	0	0	0	0	0
ENST00000285279	0	0	0	0	0	0	0	0
ENST00000285311	0	0	0	0	0	0	0	0
ENST00000285393	0	0	0	0	0	0	0	0
ENST00000285402	1	0	0	0	0.4	0	0	0
ENST00000285407	0	0	0	0	0	0	0	0
ENST00000285419	0	0	0	0	0	0	0	0
ENST00000285518	0	0	0	0	0	0	0	0
ENST00000285599	2	0	0	0	0.2460024600246	0	0	0
ENST00000285667	0	0	0	0	0	0	0	0
ENST00000285737	0	0	0	0	0	0	0	0
ENST00000285814	0	0	0	1	0	0	0	0.341296928327645
ENST00000285848	2	0	0	0	0.492610837438424	0	0	0
ENST00000285850	0	0	0	0	0	0	0	0
ENST00000285871	0	0	0	0	0	0	0	0
ENST00000285873	0	0	0	1	0	0	0	0.078554595443834
ENST00000285947	0	0	0	0	0	0	0	0
ENST00000285968	1	0	0	0	0.05005005005005	0	0	0
ENST00000286091	0	0	0	0	0	0	0	0
ENST00000286122	0	0	0	0	0	0	0	0
ENST00000286190	0	0	0	0	0	0	0	0
ENST00000286201	0	0	0	0	0	0	0	0
ENST00000286234	0	0	0	0	0	0	0	0
ENST00000286298	0	0	0	0	0	0	0	0
ENST00000286307	0	0	0	0	0	0	0	0
ENST00000286317	0	0	0	0	0	0	0	0
ENST00000286349	2	1	0	0	0.276625172890733	0.138312586445367	0	0
ENST00000286353	0	0	0	0	0	0	0	0
ENST00000286355	0	0	0	0	0	0	0	0
ENST00000286398	1	0	0	0	0.083612040133779	0	0	0
ENST00000286424	0	0	0	0	0	0	0	0
ENST00000286428	0	0	0	0	0	0	0	0
ENST00000286574	0	0	0	0	0	0	0	0
ENST00000286614	0	0	0	0	0	0	0	0
ENST00000286657	1	0	0	0	0.08298755186722	0	0	0
ENST00000286688	0	0	0	0	0	0	0	0
ENST00000286692	0	0	0	0	0	0	0	0
ENST00000286713	0	0	0	0	0	0	0	0
ENST00000286719	0	1	0	0	0	0.182149362477231	0	0
ENST00000286732	0	0	0	2	0	0	0	0.675675675675676
ENST00000286733	0	0	0	0	0	0	0	0
ENST00000286744	2	0	0	0	0.118764845605701	0	0	0
ENST00000286758	0	1	0	0	0	0.91743119266055	0	0
ENST00000286760	0	0	0	0	0	0	0	0
ENST00000286788	0	0	0	1	0	0	0	0.182481751824818
ENST00000286800	0	0	0	0	0	0	0	0
ENST00000286827	0	0	0	0	0	0	0	0
ENST00000286835	0	0	0	0	0	0	0	0
ENST00000287008	0	0	0	0	0	0	0	0
ENST00000287020	0	0	0	0	0	0	0	0
ENST00000287025	0	0	0	0	0	0	0	0
ENST00000287078	0	0	0	0	0	0	0	0
ENST00000287097	2	1	0	1	0.145137880986938	0.072568940493469	0	0.072568940493469
ENST00000287139	0	0	0	1	0	0	0	0.288184438040346
ENST00000287156	0	1	0	0	0	0.65359477124183	0	0
ENST00000287169	0	0	0	0	0	0	0	0
ENST00000287202	0	0	0	0	0	0	0	0
ENST00000287218	0	0	0	0	0	0	0	0
ENST00000287295	0	0	0	0	0	0	0	0
ENST00000287322	0	0	0	0	0	0	0	0
ENST00000287380	1	0	0	0	0.093808630393996	0	0	0
ENST00000287387	0	0	0	0	0	0	0	0
ENST00000287394	0	0	0	1	0	0	0	0.072727272727273
ENST00000287437	0	0	0	0	0	0	0	0
ENST00000287474	0	0	0	0	0	0	0	0
ENST00000287482	0	0	0	0	0	0	0	0
ENST00000287490	0	0	0	0	0	0	0	0
ENST00000287538	0	0	0	0	0	0	0	0
ENST00000287546	0	0	0	0	0	0	0	0
ENST00000287585	0	0	0	0	0	0	0	0
ENST00000287590	0	0	0	0	0	0	0	0
ENST00000287600	0	0	0	0	0	0	0	0
ENST00000287641	0	0	0	0	0	0	0	0
ENST00000287647	0	0	0	0	0	0	0	0
ENST00000287652	0	0	0	1	0	0	0	0.131578947368421
ENST00000287675	0	0	0	0	0	0	0	0
ENST00000287713	0	0	0	0	0	0	0	0
ENST00000287727	1	0	0	0	0.070472163495419	0	0	0
ENST00000287777	0	0	0	0	0	0	0	0
ENST00000287820	0	0	0	0	0	0	0	0
ENST00000287859	0	0	0	0	0	0	0	0
ENST00000287878	0	0	0	0	0	0	0	0
ENST00000287907	0	0	0	0	0	0	0	0
ENST00000287916	0	0	0	0	0	0	0	0
ENST00000287957	0	0	0	0	0	0	0	0
ENST00000287996	0	0	0	0	0	0	0	0
ENST00000288025	0	1	0	0	0	0.416666666666667	0	0
ENST00000288065	1	0	0	1	0.294117647058823	0	0	0.294117647058823
ENST00000288111	0	0	0	0	0	0	0	0
ENST00000288139	1	0	0	0	0.051599587203302	0	0	0
ENST00000288167	0	0	0	0	0	0	0	0
ENST00000288207	1	0	0	1	0.251256281407035	0	0	0.251256281407035
ENST00000288221	0	0	0	0	0	0	0	0
ENST00000288228	0	0	0	0	0	0	0	0
ENST00000288235	0	0	0	0	0	0	0	0
ENST00000288368	0	0	0	0	0	0	0	0
ENST00000288532	0	0	0	0	0	0	0	0
ENST00000288607	0	0	0	0	0	0	0	0
ENST00000288670	0	0	0	0	0	0	0	0
ENST00000288699	0	0	0	0	0	0	0	0
ENST00000288710	0	1	0	1	0	0.144927536231884	0	0.144927536231884
ENST00000288774	2	0	0	0	0.613496932515337	0	0	0
ENST00000288828	0	0	0	0	0	0	0	0
ENST00000288861	0	0	0	0	0	0	0	0
ENST00000288912	1	0	0	2	0.095147478591817	0	0	0.190294957183635
ENST00000288937	0	0	0	0	0	0	0	0
ENST00000288986	0	0	0	0	0	0	0	0
ENST00000289004	0	0	0	0	0	0	0	0
ENST00000289013	2	1	0	0	0.43010752688172	0.21505376344086	0	0
ENST00000289081	0	0	0	0	0	0	0	0
ENST00000289104	0	0	0	0	0	0	0	0
ENST00000289119	0	0	0	0	0	0	0	0
ENST00000289153	1	0	0	0	0.098716683119447	0	0	0
ENST00000289166	0	0	0	0	0	0	0	0
ENST00000289359	0	0	0	0	0	0	0	0
ENST00000289371	1	0	0	0	0.082850041425021	0	0	0
ENST00000289382	0	0	0	0	0	0	0	0
ENST00000289388	0	0	0	0	0	0	0	0
ENST00000289422	0	1	0	0	0	0.280112044817927	0	0
ENST00000289431	0	0	0	0	0	0	0	0
ENST00000289448	0	0	0	0	0	0	0	0
ENST00000289547	2	0	1	0	0.152322924600152	0	0.076161462300076	0
ENST00000289575	0	0	0	1	0	0	0	0.169779286926995
ENST00000289672	4	2	0	2	0.147112909157779	0.073556454578889	0	0.073556454578889
ENST00000289746	0	0	0	0	0	0	0	0
ENST00000289749	0	0	0	0	0	0	0	0
ENST00000289753	0	0	0	0	0	0	0	0
ENST00000289805	0	0	0	0	0	0	0	0
ENST00000289865	0	0	0	0	0	0	0	0
ENST00000289921	1	0	0	0	0.147710487444609	0	0	0
ENST00000289968	0	0	0	0	0	0	0	0
ENST00000290079	0	0	0	0	0	0	0	0
ENST00000290130	0	0	0	0	0	0	0	0
ENST00000290158	0	0	0	0	0	0	0	0
ENST00000290167	0	0	0	0	0	0	0	0
ENST00000290208	0	0	0	0	0	0	0	0
ENST00000290231	0	0	0	0	0	0	0	0
ENST00000290246	0	0	0	0	0	0	0	0
ENST00000290271	0	0	0	0	0	0	0	0
ENST00000290291	2	1	1	0	0.574712643678161	0.28735632183908	0.28735632183908	0
ENST00000290295	0	0	0	0	0	0	0	0
ENST00000290310	0	0	0	0	0	0	0	0
ENST00000290341	0	0	0	0	0	0	0	0
ENST00000290374	0	0	0	0	0	0	0	0
ENST00000290378	0	0	0	0	0	0	0	0
ENST00000290390	0	0	0	0	0	0	0	0
ENST00000290399	0	0	0	0	0	0	0	0
ENST00000290429	0	0	0	0	0	0	0	0
ENST00000290510	1	1	0	0	0.135869565217391	0.135869565217391	0	0
ENST00000290524	0	0	0	0	0	0	0	0
ENST00000290536	1	0	0	0	0.189393939393939	0	0	0
ENST00000290541	0	0	0	0	0	0	0	0
ENST00000290551	0	0	0	0	0	0	0	0
ENST00000290573	0	0	0	0	0	0	0	0
ENST00000290597	0	0	0	0	0	0	0	0
ENST00000290607	3	2	0	4	0.065731814198072	0.043821209465381	0	0.087642418930763
ENST00000290649	0	0	0	0	0	0	0	0
ENST00000290663	0	0	0	0	0	0	0	0
ENST00000290776	1	0	0	0	0.216450216450216	0	0	0
ENST00000290866	0	0	0	2	0	0	0	0.16750418760469
ENST00000290871	0	1	0	0	0	0.480769230769231	0	0
ENST00000290894	1	0	0	0	0.24330900243309	0	0	0
ENST00000290902	0	0	0	0	0	0	0	0
ENST00000290921	0	0	0	0	0	0	0	0
ENST00000290953	0	1	0	0	0	0.757575757575758	0	0
ENST00000290974	0	0	0	0	0	0	0	0
ENST00000291009	2	0	0	0	1.36986301369863	0	0	0
ENST00000291041	0	0	0	0	0	0	0	0
ENST00000291232	0	0	0	0	0	0	0	0
ENST00000291294	0	0	0	0	0	0	0	0
ENST00000291295	0	0	0	0	0	0	0	0
ENST00000291416	0	0	0	0	0	0	0	0
ENST00000291458	0	0	0	0	0	0	0	0
ENST00000291536	0	0	0	0	0	0	0	0
ENST00000291539	0	0	0	0	0	0	0	0
ENST00000291547	0	0	0	0	0	0	0	0
ENST00000291554	0	0	0	0	0	0	0	0
ENST00000291560	0	0	0	0	0	0	0	0
ENST00000291565	0	0	0	0	0	0	0	0
ENST00000291568	0	0	0	0	0	0	0	0
ENST00000291572	0	0	0	0	0	0	0	0
ENST00000291574	0	0	0	2	0	0	0	0.161681487469685
ENST00000291576	1	0	0	0	0.117096018735363	0	0	0
ENST00000291577	0	0	0	0	0	0	0	0
ENST00000291582	0	0	0	0	0	0	0	0
ENST00000291634	0	1	0	0	0	0.478468899521531	0	0
ENST00000291672	0	0	0	0	0	0	0	0
ENST00000291688	2	0	0	0	0.101010101010101	0	0	0
ENST00000291691	0	0	0	1	0	0	0	0.320512820512821
ENST00000291715	0	0	0	0	0	0	0	0
ENST00000291823	1	0	0	1	0.181488203266788	0	0	0.181488203266788
ENST00000291842	0	0	0	0	0	0	0	0
ENST00000291900	0	0	0	0	0	0	0	0
ENST00000291906	0	0	0	0	0	0	0	0
ENST00000291934	0	1	0	0	0	0.763358778625954	0	0
ENST00000292090	0	0	0	0	0	0	0	0
ENST00000292114	0	0	0	0	0	0	0	0
ENST00000292140	2	0	0	0	0.536193029490617	0	0	0
ENST00000292174	0	0	0	0	0	0	0	0
ENST00000292180	0	0	0	0	0	0	0	0
ENST00000292211	0	0	0	0	0	0	0	0
ENST00000292246	0	0	1	0	0	0	0.151515151515152	0
ENST00000292314	0	0	0	0	0	0	0	0
ENST00000292330	0	0	0	0	0	0	0	0
ENST00000292363	0	0	0	0	0	0	0	0
ENST00000292430	0	0	1	1	0	0	0.8	0.8
ENST00000292432	0	0	0	0	0	0	0	0
ENST00000292433	0	0	0	0	0	0	0	0
ENST00000292450	0	0	0	0	0	0	0	0
ENST00000292476	0	0	0	0	0	0	0	0
ENST00000292513	0	0	0	0	0	0	0	0
ENST00000292524	0	0	0	0	0	0	0	0
ENST00000292530	1	0	0	0	0.165289256198347	0	0	0
ENST00000292566	0	0	0	0	0	0	0	0
ENST00000292574	0	0	0	0	0	0	0	0
ENST00000292586	1	0	0	1	0.294985250737463	0	0	0.294985250737463
ENST00000292596	0	0	0	0	0	0	0	0
ENST00000292599	2	1	0	0	0.212992545260916	0.106496272630458	0	0
ENST00000292616	0	0	0	0	0	0	0	0
ENST00000292641	0	0	0	0	0	0	0	0
ENST00000292672	0	0	0	0	0	0	0	0
ENST00000292779	0	1	0	1	0	0.163934426229508	0	0.163934426229508
ENST00000292782	0	0	0	0	0	0	0	0
ENST00000292894	1	0	0	0	0.432900432900433	0	0	0
ENST00000293190	2	0	0	1	0.180505415162455	0	0	0.090252707581228
ENST00000293217	0	0	0	0	0	0	0	0
ENST00000293255	0	0	0	0	0	0	0	0
ENST00000293261	0	0	0	0	0	0	0	0
ENST00000293288	0	0	0	0	0	0	0	0
ENST00000293303	0	0	0	0	0	0	0	0
ENST00000293330	0	0	0	0	0	0	0	0
ENST00000293350	0	1	0	1	0	0.154559505409583	0	0.154559505409583
ENST00000293373	0	0	0	0	0	0	0	0
ENST00000293379	0	0	0	0	0	0	0	0
ENST00000293404	0	0	0	1	0	0	0	0.187265917602996
ENST00000293414	0	0	0	1	0	0	0	0.225733634311512
ENST00000293443	0	0	0	0	0	0	0	0
ENST00000293549	0	0	0	0	0	0	0	0
ENST00000293604	0	0	0	0	0	0	0	0
ENST00000293636	0	0	0	0	0	0	0	0
ENST00000293662	0	0	0	0	0	0	0	0
ENST00000293695	0	0	0	0	0	0	0	0
ENST00000293756	0	0	0	0	0	0	0	0
ENST00000293760	0	0	0	0	0	0	0	0
ENST00000293778	1	0	0	1	0.380228136882129	0	0	0.380228136882129
ENST00000293805	0	0	0	0	0	0	0	0
ENST00000293829	0	0	0	0	0	0	0	0
ENST00000293831	0	0	0	0	0	0	0	0
ENST00000293845	0	0	0	1	0	0	0	0.320512820512821
ENST00000293894	0	0	0	0	0	0	0	0
ENST00000293973	1	0	0	0	0.288184438040346	0	0	0
ENST00000294008	2	0	0	0	0.110558319513543	0	0	0
ENST00000294016	0	0	0	0	0	0	0	0
ENST00000294066	1	0	0	0	0.166389351081531	0	0	0
ENST00000294117	0	0	0	0	0	0	0	0
ENST00000294119	0	1	0	0	0	0.403225806451613	0	0
ENST00000294129	0	0	0	0	0	0	0	0
ENST00000294168	1	0	0	0	0.253164556962025	0	0	0
ENST00000294172	0	0	0	0	0	0	0	0
ENST00000294179	0	0	0	0	0	0	0	0
ENST00000294258	0	0	0	0	0	0	0	0
ENST00000294304	0	0	0	0	0	0	0	0
ENST00000294309	1	0	1	0	0.148148148148148	0	0.148148148148148	0
ENST00000294312	0	0	0	0	0	0	0	0
ENST00000294338	0	0	0	0	0	0	0	0
ENST00000294360	0	0	0	0	0	0	0	0
ENST00000294383	0	0	0	1	0	0	0	0.040849673202614
ENST00000294409	0	0	0	0	0	0	0	0
ENST00000294428	0	0	0	0	0	0	0	0
ENST00000294435	0	0	0	0	0	0	0	0
ENST00000294454	0	0	0	0	0	0	0	0
ENST00000294484	2	0	0	0	0.14367816091954	0	0	0
ENST00000294485	0	0	0	0	0	0	0	0
ENST00000294507	1	0	0	0	0.381679389312977	0	0	0
ENST00000294543	0	0	0	0	0	0	0	0
ENST00000294600	4	0	0	2	0.618238021638331	0	0	0.309119010819165
ENST00000294635	1	0	0	1	0.080645161290323	0	0	0.080645161290323
ENST00000294638	0	0	0	0	0	0	0	0
ENST00000294664	1	0	0	0	0.119617224880383	0	0	0
ENST00000294702	0	0	0	0	0	0	0	0
ENST00000294725	0	0	0	0	0	0	0	0
ENST00000294728	1	0	0	1	0.154083204930663	0	0	0.154083204930663
ENST00000294742	0	0	0	0	0	0	0	0
ENST00000294785	0	0	0	0	0	0	0	0
ENST00000294811	0	0	0	0	0	0	0	0
ENST00000294818	0	0	0	0	0	0	0	0
ENST00000294854	1	1	0	1	0.093023255813954	0.093023255813954	0	0.093023255813954
ENST00000294889	0	0	0	0	0	0	0	0
ENST00000294952	0	0	0	0	0	0	0	0
ENST00000294964	1	0	0	0	0.258397932816537	0	0	0
ENST00000294973	0	1	0	0	0	0.512820512820513	0	0
ENST00000295025	0	0	0	0	0	0	0	0
ENST00000295030	0	0	0	0	0	0	0	0
ENST00000295049	0	0	0	0	0	0	0	0
ENST00000295050	0	0	0	0	0	0	0	0
ENST00000295079	0	0	0	0	0	0	0	0
ENST00000295082	0	0	0	0	0	0	0	0
ENST00000295083	0	0	0	0	0	0	0	0
ENST00000295087	0	0	0	0	0	0	0	0
ENST00000295095	0	0	0	0	0	0	0	0
ENST00000295101	0	0	0	0	0	0	0	0
ENST00000295113	0	0	0	0	0	0	0	0
ENST00000295119	0	0	0	0	0	0	0	0
ENST00000295121	0	0	0	0	0	0	0	0
ENST00000295131	0	0	0	0	0	0	0	0
ENST00000295133	0	0	0	0	0	0	0	0
ENST00000295148	0	1	0	1	0	0.13869625520111	0	0.13869625520111
ENST00000295190	0	0	0	0	0	0	0	0
ENST00000295206	0	0	0	0	0	0	0	0
ENST00000295208	1	1	0	0	0.327868852459016	0.327868852459016	0	0
ENST00000295213	0	0	0	2	0	0	0	0.371747211895911
ENST00000295225	0	0	0	0	0	0	0	0
ENST00000295228	0	0	0	0	0	0	0	0
ENST00000295256	0	0	0	0	0	0	0	0
ENST00000295266	0	0	0	0	0	0	0	0
ENST00000295268	1	0	0	0	0.289017341040462	0	0	0
ENST00000295297	0	0	0	0	0	0	0	0
ENST00000295304	0	0	0	0	0	0	0	0
ENST00000295314	0	0	0	0	0	0	0	0
ENST00000295317	0	0	0	0	0	0	0	0
ENST00000295321	0	0	0	0	0	0	0	0
ENST00000295379	0	0	0	0	0	0	0	0
ENST00000295408	0	0	0	0	0	0	0	0
ENST00000295414	0	0	0	0	0	0	0	0
ENST00000295417	0	0	0	0	0	0	0	0
ENST00000295448	0	0	0	0	0	0	0	0
ENST00000295452	0	0	0	0	0	0	0	0
ENST00000295454	0	0	0	0	0	0	0	0
ENST00000295461	0	0	0	0	0	0	0	0
ENST00000295488	0	0	0	1	0	0	0	0.092165898617512
ENST00000295491	0	0	0	0	0	0	0	0
ENST00000295550	0	0	0	0	0	0	0	0
ENST00000295588	0	0	0	0	0	0	0	0
ENST00000295589	0	0	0	0	0	0	0	0
ENST00000295598	0	0	0	0	0	0	0	0
ENST00000295619	0	1	0	0	0	0.775193798449612	0	0
ENST00000295628	0	0	0	0	0	0	0	0
ENST00000295640	0	0	0	1	0	0	0	0.170068027210884
ENST00000295645	0	0	0	0	0	0	0	0
ENST00000295666	0	0	0	0	0	0	0	0
ENST00000295682	0	0	0	0	0	0	0	0
ENST00000295688	0	0	0	0	0	0	0	0
ENST00000295694	0	0	0	0	0	0	0	0
ENST00000295702	0	0	0	0	0	0	0	0
ENST00000295704	0	0	0	0	0	0	0	0
ENST00000295727	0	0	0	0	0	0	0	0
ENST00000295756	0	0	0	0	0	0	0	0
ENST00000295757	0	0	0	0	0	0	0	0
ENST00000295767	0	0	0	0	0	0	0	0
ENST00000295770	0	0	0	0	0	0	0	0
ENST00000295797	0	0	0	0	0	0	0	0
ENST00000295822	0	0	0	0	0	0	0	0
ENST00000295824	0	1	0	0	0	0.120481927710843	0	0
ENST00000295834	0	0	0	0	0	0	0	0
ENST00000295872	1	0	0	0	0.148588410104012	0	0	0
ENST00000295878	0	0	0	0	0	0	0	0
ENST00000295886	0	0	0	0	0	0	0	0
ENST00000295887	1	0	0	0	0.228310502283105	0	0	0
ENST00000295888	0	0	0	0	0	0	0	0
ENST00000295899	0	0	0	0	0	0	0	0
ENST00000295902	0	0	0	0	0	0	0	0
ENST00000295910	0	0	0	1	0	0	0	0.193423597678917
ENST00000295926	0	0	0	0	0	0	0	0
ENST00000295927	0	0	0	0	0	0	0	0
ENST00000295934	0	0	0	1	0	0	0	0.540540540540541
ENST00000295958	1	0	0	0	1.01010101010101	0	0	0
ENST00000295962	0	0	0	0	0	0	0	0
ENST00000295992	2	0	0	0	0.488997555012225	0	0	0
ENST00000296003	0	0	0	0	0	0	0	0
ENST00000296015	0	0	0	0	0	0	0	0
ENST00000296043	1	0	0	2	0.051519835136528	0	0	0.103039670273055
ENST00000296051	1	0	0	0	0.099601593625498	0	0	0
ENST00000296096	0	0	0	0	0	0	0	0
ENST00000296098	0	0	0	0	0	0	0	0
ENST00000296099	0	0	0	0	0	0	0	0
ENST00000296102	0	0	0	0	0	0	0	0
ENST00000296121	0	0	0	0	0	0	0	0
ENST00000296125	1	1	0	0	0.149925037481259	0.149925037481259	0	0
ENST00000296129	0	0	0	0	0	0	0	0
ENST00000296130	0	0	0	0	0	0	0	0
ENST00000296135	0	0	0	0	0	0	0	0
ENST00000296142	0	0	0	0	0	0	0	0
ENST00000296145	0	0	0	0	0	0	0	0
ENST00000296149	0	0	0	0	0	0	0	0
ENST00000296161	0	0	0	2	0	0	0	0.27027027027027
ENST00000296181	0	0	0	0	0	0	0	0
ENST00000296215	0	0	0	1	0	0	0	0.252525252525252
ENST00000296218	0	0	0	0	0	0	0	0
ENST00000296220	0	0	0	0	0	0	0	0
ENST00000296233	0	0	0	0	0	0	0	0
ENST00000296252	0	0	0	0	0	0	0	0
ENST00000296255	0	0	0	0	0	0	0	0
ENST00000296257	0	0	0	0	0	0	0	0
ENST00000296266	0	0	0	0	0	0	0	0
ENST00000296271	0	0	0	0	0	0	0	0
ENST00000296280	0	0	1	0	0	0	0.193050193050193	0
ENST00000296292	2	0	0	0	0.37037037037037	0	0	0
ENST00000296302	2	0	0	0	0.123992560446373	0	0	0
ENST00000296318	0	0	0	0	0	0	0	0
ENST00000296326	1	1	0	1	0.403225806451613	0.403225806451613	0	0.403225806451613
ENST00000296327	0	0	0	0	0	0	0	0
ENST00000296328	0	0	0	0	0	0	0	0
ENST00000296333	0	0	0	0	0	0	0	0
ENST00000296343	1	0	0	1	0.107296137339056	0	0	0.107296137339056
ENST00000296350	1	0	0	1	0.137174211248285	0	0	0.137174211248285
ENST00000296358	0	1	0	0	0	0.16366612111293	0	0
ENST00000296370	1	0	0	0	1.05263157894737	0	0	0
ENST00000296387	0	0	0	0	0	0	0	0
ENST00000296411	0	0	0	0	0	0	0	0
ENST00000296417	0	0	0	0	0	0	0	0
ENST00000296420	0	1	0	0	0	0.418410041841004	0	0
ENST00000296424	0	0	0	0	0	0	0	0
ENST00000296435	1	1	0	0	0.581395348837209	0.581395348837209	0	0
ENST00000296438	0	0	0	0	0	0	0	0
ENST00000296440	0	0	0	0	0	0	0	0
ENST00000296444	0	0	0	0	0	0	0	0
ENST00000296449	0	0	0	0	0	0	0	0
ENST00000296452	0	0	0	0	0	0	0	0
ENST00000296473	0	0	0	0	0	0	0	0
ENST00000296474	0	0	0	0	0	0	0	0
ENST00000296484	0	0	0	0	0	0	0	0
ENST00000296486	0	1	0	0	0	0.217864923747277	0	0
ENST00000296490	0	0	0	0	0	0	0	0
ENST00000296498	0	0	0	1	0	0	0	0.11441647597254
ENST00000296503	0	0	0	0	0	0	0	0
ENST00000296504	0	0	0	0	0	0	0	0
ENST00000296506	0	0	0	0	0	0	0	0
ENST00000296509	0	0	0	0	0	0	0	0
ENST00000296511	0	0	0	0	0	0	0	0
ENST00000296513	1	0	0	0	0.189393939393939	0	0	0
ENST00000296522	0	0	0	0	0	0	0	0
